study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,notes
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,54.159301346801,68.875602429524,407,795,388,2.2521542229325,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,54.971405228758,73.236618971913,827,1208,381,3.3606462989964,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,52.633511036289,67.785571767053,1238,1628,390,3.9843724127166,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,48.190359477124,69.697528324979,1646,2025,379,2.4016067264431,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,50.807357130887,71.230936819172,2056,2431,375,8.8623273400375,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,40.765303893798,74.069167355567,2464,2841,377,3.4773798536057,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,36.937958270275,76.072332844884,2868,3265,397,6.1659316313615,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,29.902437924542,74.754467340849,3292,3613,321,3.1355442175485,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,33.478354978355,74.053999591878,3643,3888,245,10.384885968689,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,44.791666666667,67.407407407407,3906,4017,111,46.152661401051,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,97.675113446495,72.235665974701,4035,4428,393,1.2373332593328,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,98.921440972222,71.027199074074,4446,4818,372,6.4280442077605,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,91.909722222222,75.092592592593,4851,4945,94,9.2099296575953,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,93.11704514665,56.429850903535,4962,5352,390,4.3191621080935,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,91.459210157127,64.732159558548,5372,5620,248,14.219240080189,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,75.173611111111,63.009259259259,5638,6007,369,10.516594002085,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,63.125,61.851851851852,6039,6132,93,17.383573920355,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,43.194444444444,60.502645502645,6150,6291,141,18.272655049285,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,22.350886696475,64.509900656959,6310,6682,372,12.896467280023,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,7.6102886861815,66.7990047871,6714,7112,398,3.0806043760476,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,8.9771669584932,61.00429416221,7129,7518,389,2.2589704167571,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,10.548159288968,64.669076384763,7537,7914,377,12.224404812953,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,15.635212418301,41.432461873638,8025,8412,387,1.4665359716919,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,16.221240179574,38.628413767303,8429,8571,142,21.749486105147,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,41.173891694725,38.131313131313,8589,8702,113,45.280411297944,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,93.095724732443,34.965277777778,8734,9120,386,1.6645173555728,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,94.942635387488,34.101307189542,9138,9519,381,3.7476960045085,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,91.044556206321,37.327962161295,9549,9879,330,22.912808494695,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,68.564814814815,61.558641975309,9912,10003,91,,
